Sample File,Marker,Parent_Allele_Raw,Parent_Allele_Numeric,Parent_Size,Parent_Height_Corrected,Candidate_Stutter_Allele,Candidate_Stutter_Size,Candidate_Stutter_Height_Corrected,Observed_SR,Marker_L_Repeat,Marker_SR_Max_N_Minus_1,ESR_Model_Type,ESR_m,ESR_c,Expected_SR,Expected_Stutter_Height,Assumed_CV_Hs,Calculated_Sigma_Hs,Z_Score,Calculated_Stutter_Score_for_this_Pair
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D21S11,OL,-3.0,241.93,4.0,OL,237.88,4.0,1.0,4,0.3,Allele Average,0.0,0.0899,,,,,,0.0
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D2S1338,25,25.0,345.29,66.0,24,341.09,56.0,0.8484848484848485,4,0.3,Allele Average,0.0,0.09165,,,,,,0.0
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D2S1338,24,24.0,341.09,56.0,23,337.05,25.0,0.44642857142857145,4,0.3,Allele Average,0.0,0.09165,0.09165,5.1324,0.25,1.2831,15.484062037253528,2.598536852537005e-53
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D2S1338,23,23.0,337.05,25.0,22,333.26,6.0,0.24,4,0.3,Allele Average,0.0,0.09165,0.09165,2.29125,0.25,0.5728125,6.474631751227497,7.888632293017102e-10
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D2S1338,OL,-3.0,309.86,5.0,OL,305.86,3.0,0.6,4,0.3,Allele Average,0.0,0.09165,,,,,,0.0
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D5S818,12,12.0,152.97,169.0,11,148.87,81.0,0.47928994082840237,4,0.3,Allele Average,0.0,0.07378,0.07378,12.46882,0.25,3.117205,21.984816526343316,5.555530001324759e-107
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D5S818,9,9.0,140.88,10.0,8,136.86,5.0,0.5,4,0.3,Allele Average,0.0,0.07378,0.07378,0.7378,0.25,0.18445,23.107617240444565,5.631193642300964e-118
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D7S820,10,10.0,270.14,96.0,9,266.04,94.0,0.9791666666666666,4,0.3,Allele Regression,0.01048,-0.05172,,,,,,0.0
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D7S820,9,9.0,266.04,94.0,8,262.04,29.0,0.30851063829787234,4,0.3,Allele Regression,0.01048,-0.05172,0.0426,4.0043999999999995,0.25,1.0010999999999999,24.968135051443415,1.275981733403535e-136
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,D8S1179,14,14.0,146.15,168.0,13,142.07,115.0,0.6845238095238095,4,0.3,Allele Average,0.0,0.08246,,,,,,0.0
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,FGA,27,27.0,253.69,31.0,26,249.59,8.0,0.25806451612903225,4,0.3,Allele Average,0.0,0.08296,0.08296,2.5717600000000003,0.25,0.6429400000000001,8.44284070053193,9.966148787853723e-17
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,FGA,19,19.0,221.05,37.0,18,217.12,6.0,0.16216216216216217,4,0.3,Allele Average,0.0,0.08296,0.08296,3.0695200000000002,0.25,0.7673800000000001,3.81881206182074,0.0006811944328625847
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,TH01,7,7.0,172.7,212.0,6,168.62,122.0,0.5754716981132075,4,0.3,LUS Regression,0.00185,0.00801,0.02096,4.4435199999999995,0.25,1.1108799999999999,105.8228431513755,0.0
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,TPOX,8,8.0,228.84,210.0,7,224.94,11.0,0.05238095238095238,4,0.3,Allele Regression,0.00611,-0.02772,0.021159999999999998,4.4436,0.25,1.1109,5.901881357457917,2.730757286896487e-08
C07_RD14-0003-46_47_48-1;1;1-M2e-0.189IP-Q1.0_003.5sec.fsa,TPOX,7,7.0,224.94,11.0,6,220.65,8.0,0.7272727272727273,4,0.3,Allele Regression,0.00611,-0.02772,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,CSF1PO,12,12.0,326.65,232.0,11,322.65,17.0,0.07327586206896551,4,0.3,Allele Regression,0.01144,-0.05766,0.07962000000000001,18.471840000000004,0.25,4.617960000000001,-0.31872082044885697,0.9504768426421439
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,CSF1PO,10,10.0,318.53,227.0,9,314.22,13.0,0.05726872246696035,4,0.3,Allele Regression,0.01144,-0.05766,0.05674,12.87998,0.25,3.219995,0.037273349803338275,0.9993055899115787
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D13S317,12,12.0,231.22,379.0,11,227.18,186.0,0.49076517150395776,4,0.3,Allele Average,0.0,0.05638,0.05638,21.36802,0.25,5.342005,30.81838747810981,2.873307179631899e-208
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D13S317,11,11.0,227.18,186.0,10,223.28,11.0,0.05913978494623656,4,0.3,Allele Average,0.0,0.05638,0.05638,10.48668,0.25,2.62167,0.19579886103132746,0.9810139522993113
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D13S317,10,10.0,223.28,11.0,9,219.44,3.0,0.2727272727272727,4,0.3,Allele Average,0.0,0.05638,0.05638,0.62018,0.25,0.155045,15.34922119384695,2.0774816241716172e-52
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D13S317,OL,-3.0,246.28,3.0,OL,242.12,3.0,1.0,4,0.3,Allele Average,0.0,0.05638,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D16S539,10,10.0,271.06,308.0,9,267.13,291.0,0.9448051948051948,4,0.3,Allele Regression,0.0118,-0.0595,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D16S539,12,12.0,279.1,120.0,11,275.07,86.0,0.7166666666666667,4,0.3,Allele Regression,0.0118,-0.0595,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D16S539,9,9.0,267.13,291.0,8,263.15,13.0,0.044673539518900345,4,0.3,Allele Regression,0.0118,-0.0595,0.046700000000000005,13.589700000000002,0.25,3.3974250000000006,-0.173572632214104,0.9850491610827015
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D18S51,13,13.0,284.88,119.0,12,280.76,54.0,0.453781512605042,4,0.3,Allele Regression,0.00879,-0.04708,0.06718999999999999,7.995609999999998,0.25,1.9989024999999996,23.01482438488121,4.7857984361199656e-117
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D18S51,18,18.0,304.87,116.0,17,300.87,29.0,0.25,4,0.3,Allele Regression,0.00879,-0.04708,0.11113999999999997,12.892239999999997,0.25,3.2230599999999994,4.997660608241859,3.7704892982710756e-06
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D18S51,15,15.0,292.86,37.0,14,288.87,7.0,0.1891891891891892,4,0.3,Allele Regression,0.00879,-0.04708,0.08477,3.13649,0.25,0.7841225,4.927176557234361,5.34935581305991e-06
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D19S433,14,14.0,119.87,184.0,13,115.98,103.0,0.5597826086956522,4,0.3,Allele Average,0.0,0.08044,0.08044,14.80096,0.25,3.70024,23.83603225736709,2.1152805756456828e-125
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D19S433,13.2,13.2,117.96,72.0,12.2,113.93,8.0,0.1111111111111111,4,0.3,Allele Average,0.0,0.08044,0.08044,5.7916799999999995,0.25,1.4479199999999999,1.5251671363058736,0.3125260676409093
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D21S11,31,31.0,210.36,42.0,30,206.33,26.0,0.6190476190476191,4,0.3,Allele Average,0.0,0.0899,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D21S11,29,29.0,202.39,226.0,28,198.43,20.0,0.08849557522123894,4,0.3,Allele Average,0.0,0.0899,0.0899,20.3174,0.25,5.07935,-0.062488310512171685,0.9980495102069955
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D21S11,31.2,31.2,212.31,110.0,30.2,208.34,14.0,0.12727272727272726,4,0.3,Allele Average,0.0,0.0899,0.0899,9.889,0.25,2.47225,1.662857720699768,0.25093837205842184
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D2S1338,22,22.0,332.85,233.0,21,328.72,20.0,0.08583690987124463,4,0.3,Allele Average,0.0,0.09165,0.09165,21.35445,0.25,5.3386125,-0.25370824348086696,0.968328454842744
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D2S1338,19,19.0,320.72,139.0,18,316.62,9.0,0.06474820143884892,4,0.3,Allele Average,0.0,0.09165,0.09165,12.73935,0.25,3.1848375,-1.1741101390573303,0.5019437038427085
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D2S1338,18,18.0,316.62,9.0,17,312.46,4.0,0.4444444444444444,4,0.3,Allele Average,0.0,0.09165,0.09165,0.82485,0.25,0.2062125,15.397466205976844,9.895245034942242e-53
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D3S1358,15,15.0,122.08,438.0,14,118.15,31.0,0.07077625570776255,4,0.3,Allele Average,0.0,0.0986,0.0986,43.1868,0.25,10.7967,-1.1287523039447238,0.5288550555011207
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D5S818,12,12.0,152.85,217.0,11,148.74,152.0,0.7004608294930875,4,0.3,Allele Average,0.0,0.07378,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D5S818,11,11.0,148.74,152.0,10,144.64,12.0,0.07894736842105263,4,0.3,Allele Average,0.0,0.07378,0.07378,11.21456,0.25,2.80364,0.28015009059651,0.9615179584134699
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D5S818,10,10.0,144.64,12.0,9,140.82,8.0,0.6666666666666666,4,0.3,Allele Average,0.0,0.07378,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D7S820,9,9.0,265.9,82.0,8,261.85,58.0,0.7073170731707317,4,0.3,Allele Regression,0.01048,-0.05172,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D7S820,8,8.0,261.85,58.0,7,258.13,3.0,0.05172413793103448,4,0.3,Allele Regression,0.01048,-0.05172,0.032119999999999996,1.8629599999999997,0.25,0.46573999999999993,2.4413621333791395,0.05078650886720638
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D8S1179,14,14.0,145.93,172.0,13,141.77,68.0,0.3953488372093023,4,0.3,Allele Average,0.0,0.08246,0.08246,14.18312,0.25,3.54578,15.177726762517695,2.846733223693019e-51
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,D8S1179,11,11.0,133.48,136.0,10,129.36,6.0,0.04411764705882353,4,0.3,Allele Average,0.0,0.08246,0.08246,11.21456,0.25,2.80364,-1.859924954701745,0.1773446226878842
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,FGA,21,21.0,229.03,173.0,20,224.99,80.0,0.4624277456647399,4,0.3,Allele Average,0.0,0.08296,0.08296,14.35208,0.25,3.58802,18.296419752398258,1.0162066559827626e-74
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,FGA,27,27.0,253.64,33.0,26,249.51,30.0,0.9090909090909091,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,FGA,20,20.0,224.99,80.0,19,220.82,10.0,0.125,4,0.3,Allele Average,0.0,0.08296,0.08296,6.636800000000001,0.25,1.6592000000000002,2.0270009643201536,0.12817401390672872
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,FGA,OL,-3.0,302.02,4.0,OL,298.42,3.0,0.75,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,TH01,8,8.0,176.4,271.0,7,172.33,239.0,0.8819188191881919,4,0.3,LUS Regression,0.00185,0.00801,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,TH01,7,7.0,172.33,239.0,6,168.27,6.0,0.02510460251046025,4,0.3,LUS Regression,0.00185,0.00801,0.02096,5.00944,0.25,1.25236,0.7909546775687505,0.7313927754734036
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,TPOX,11,11.0,240.57,120.0,10,236.5,81.0,0.675,4,0.3,Allele Regression,0.00611,-0.02772,,,,,,0.0
D01_RD14-0003-40_41_42_43-1;1;1;1-M3a-0.124IP-Q0.9_004.5sec.fsa,TPOX,8,8.0,228.55,526.0,7,224.58,11.0,0.02091254752851711,4,0.3,Allele Regression,0.00611,-0.02772,0.021159999999999998,11.130159999999998,0.25,2.7825399999999996,-0.04677740481718081,0.9989065354677897
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,CSF1PO,OL,-3.0,320.09,2.0,OL,316.38,2.0,1.0,4,0.3,Allele Regression,0.01144,-0.05766,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D13S317,12,12.0,231.3,14.0,11,227.45,4.0,0.2857142857142857,4,0.3,Allele Average,0.0,0.05638,0.05638,0.78932,0.25,0.19733,16.27061267926823,9.797519123260123e-59
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D21S11,28,28.0,198.69,50.0,27,194.68,8.0,0.16,4,0.3,Allele Average,0.0,0.0899,0.0899,4.495,0.25,1.12375,3.1190211345939933,0.00771841367153311
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D21S11,27,27.0,194.68,8.0,26,190.74,2.0,0.25,4,0.3,Allele Average,0.0,0.0899,0.0899,0.7192,0.25,0.1798,7.123470522803116,9.574515864232148e-12
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D21S11,38.2,38.2,241.18,3.0,37.2,237.37,2.0,0.6666666666666666,4,0.3,Allele Average,0.0,0.0899,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D3S1358,17,17.0,130.19,79.0,16,126.41,60.0,0.759493670886076,4,0.3,Allele Average,0.0,0.0986,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D3S1358,16,16.0,126.41,60.0,15,122.35,38.0,0.6333333333333333,4,0.3,Allele Average,0.0,0.0986,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D3S1358,OL,-3.0,143.21,3.0,OL,139.68,3.0,1.0,4,0.3,Allele Average,0.0,0.0986,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D7S820,10,10.0,270.09,18.0,9,266.15,9.0,0.5,4,0.3,Allele Regression,0.01048,-0.05172,0.05308,0.9554400000000001,0.25,0.23886000000000002,33.67897513187641,2.4810647983257337e-248
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D7S820,9,9.0,266.15,9.0,8,262.29,7.0,0.7777777777777778,4,0.3,Allele Regression,0.01048,-0.05172,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,D8S1179,10,10.0,129.65,42.0,OL,125.18,3.0,0.07142857142857142,4,0.3,Allele Average,0.0,0.08246,0.08246,3.4633200000000004,0.25,0.8658300000000001,-0.535116593326635,0.8666025005342105
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,TH01,7,7.0,172.65,30.0,6,168.53,30.0,1.0,4,0.3,LUS Regression,0.00185,0.00801,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,TH01,9,9.0,180.82,23.0,8,176.69,3.0,0.13043478260869565,4,0.3,LUS Regression,0.00185,0.00801,0.02466,0.56718,0.25,0.141795,17.157304559399133,1.1958964597073148e-64
D01_RD14-0003-44_45-1;1-M3S30-0.062IP-Q3.1_004.5sec.fsa,TPOX,8,8.0,228.92,38.0,7,224.83,6.0,0.15789473684210525,4,0.3,Allele Regression,0.00611,-0.02772,0.021159999999999998,0.8040799999999999,0.25,0.20101999999999998,25.847776340662623,8.361624268135248e-146
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,CSF1PO,11,11.0,322.8,141.0,10,318.65,11.0,0.07801418439716312,4,0.3,Allele Regression,0.01144,-0.05766,0.06818,9.613380000000001,0.25,2.4033450000000003,0.5769542034123268,0.8466752444764598
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D13S317,13,13.0,235.36,86.0,12,231.23,78.0,0.9069767441860465,4,0.3,Allele Average,0.0,0.05638,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D13S317,12,12.0,231.23,78.0,11,227.28,4.0,0.05128205128205128,4,0.3,Allele Average,0.0,0.05638,0.05638,4.39764,0.25,1.09941,-0.36168490372108675,0.9366852320828464
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D16S539,11,11.0,275.23,238.0,10,271.24,227.0,0.9537815126050421,4,0.3,Allele Regression,0.0118,-0.0595,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D16S539,10,10.0,271.24,227.0,9,267.17,10.0,0.04405286343612335,4,0.3,Allele Regression,0.0118,-0.0595,0.058499999999999996,13.279499999999999,0.25,3.3198749999999997,-0.9878383975300272,0.6139066797173098
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D16S539,9,9.0,267.17,10.0,8,262.95,3.0,0.3,4,0.3,Allele Regression,0.0118,-0.0595,0.046700000000000005,0.4670000000000001,0.25,0.11675000000000002,21.695931477516055,1.8322971181988874e-103
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D18S51,17,17.0,301.16,91.0,16,297.13,58.0,0.6373626373626373,4,0.3,Allele Regression,0.00879,-0.04708,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D19S433,14,14.0,120.15,109.0,13,116.16,63.0,0.5779816513761468,4,0.3,Allele Average,0.0,0.08044,0.08044,8.76796,0.25,2.19199,24.74100703014156,6.016711501676161e-135
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D19S433,13,13.0,116.16,63.0,12,112.27,10.0,0.15873015873015872,4,0.3,Allele Average,0.0,0.08044,0.08044,5.06772,0.25,1.26693,3.893095909008391,0.0005115332967688724
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D19S433,OL,-3.0,121.63,4.0,OL,117.23,4.0,1.0,4,0.3,Allele Average,0.0,0.08044,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D21S11,32,32.0,214.76,71.0,31,210.69,64.0,0.9014084507042254,4,0.3,Allele Average,0.0,0.0899,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D21S11,27,27.0,194.45,7.0,26,190.5,7.0,1.0,4,0.3,Allele Average,0.0,0.0899,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D21S11,28,28.0,198.74,94.0,27,194.45,7.0,0.07446808510638298,4,0.3,Allele Average,0.0,0.0899,0.0899,8.4506,0.25,2.11265,-0.6866258017182211,0.7899959218160215
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D2S1338,25,25.0,345.15,144.0,24,341.14,14.0,0.09722222222222222,4,0.3,Allele Average,0.0,0.09165,0.09165,13.1976,0.25,3.2994,0.24319573255743482,0.9708608933617947
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D2S1338,16,16.0,308.79,256.0,15,304.91,11.0,0.04296875,4,0.3,Allele Average,0.0,0.09165,0.09165,23.4624,0.25,5.8656,-2.124659028914348,0.1046547967967325
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D2S1338,19,19.0,321.05,121.0,18,316.77,9.0,0.0743801652892562,4,0.3,Allele Average,0.0,0.09165,0.09165,11.089649999999999,0.25,2.7724124999999997,-0.753729829165032,0.7527257497467335
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D3S1358,17,17.0,130.17,81.0,16,126.39,30.0,0.37037037037037035,4,0.3,Allele Average,0.0,0.0986,0.0986,7.986599999999999,0.25,1.9966499999999998,11.0251671549846,1.207641530062563e-27
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D3S1358,15,15.0,122.25,169.0,14,118.16,12.0,0.07100591715976332,4,0.3,Allele Average,0.0,0.0986,0.0986,16.6634,0.25,4.16585,-1.1194354093402306,0.5344228936077897
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D5S818,11,11.0,148.88,146.0,10,144.93,9.0,0.06164383561643835,4,0.3,Allele Average,0.0,0.07378,0.07378,10.77188,0.25,2.69297,-0.6579649977534097,0.8053655790916487
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D5S818,OL,-3.0,143.12,6.0,OL,138.71,5.0,0.8333333333333334,4,0.3,Allele Average,0.0,0.07378,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D7S820,10,10.0,270.13,113.0,9,266.07,35.0,0.30973451327433627,4,0.3,Allele Regression,0.01048,-0.05172,0.05308,5.9980400000000005,0.25,1.4995100000000001,19.34095804629512,1.7712327036317045e-82
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D8S1179,10,10.0,129.69,70.0,9,125.68,7.0,0.1,4,0.3,Allele Average,0.0,0.08246,0.08246,5.772200000000001,0.25,1.4430500000000002,0.850836769342711,0.6963091027900027
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D8S1179,14,14.0,146.16,112.0,13,142.13,6.0,0.05357142857142857,4,0.3,Allele Average,0.0,0.08246,0.08246,9.235520000000001,0.25,2.3088800000000003,-1.4013374449949763,0.37460868018178595
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,D8S1179,17,17.0,159.0,2.0,OL,155.01,2.0,1.0,4,0.3,Allele Average,0.0,0.08246,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,FGA,OL,-3.0,324.89,9.0,OL,321.05,8.0,0.8888888888888888,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,FGA,23,23.0,237.3,62.0,22,233.16,7.0,0.11290322580645161,4,0.3,Allele Average,0.0,0.08296,0.08296,5.1435200000000005,0.25,1.2858800000000001,1.4437428064827194,0.3526791194042864
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,FGA,OL,-3.0,211.52,5.0,OL,207.56,3.0,0.6,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,TH01,7,7.0,172.6,111.0,6,168.5,45.0,0.40540540540540543,4,0.3,LUS Regression,0.00185,0.00801,0.02096,2.3265599999999997,0.25,0.5816399999999999,73.36744377965752,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,TH01,5,5.0,164.9,3.0,4,160.73,3.0,1.0,4,0.3,LUS Regression,0.00185,0.00801,,,,,,0.0
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,TH01,6,6.0,168.5,45.0,5,164.9,3.0,0.06666666666666667,4,0.3,LUS Regression,0.00185,0.00801,0.019110000000000002,0.8599500000000001,0.25,0.21498750000000003,9.954299668585382,3.04296113795716e-22
D01_RD14-0003-44_45-1;1-M3a-0.062IP-Q0.5_004.5sec.fsa,TH01,OL,-3.0,196.05,2.0,OL,192.35,1.0,0.5,4,0.3,LUS Regression,0.00185,0.00801,,,,,,0.0
D02_RD14-0003-40_41_42_43-1;1;1;1-M2e-0.124IP-Q3.2_004.5sec.fsa,CSF1PO,12,12.0,326.92,13.0,OL,323.35,2.0,0.15384615384615385,4,0.3,Allele Regression,0.01144,-0.05766,0.07962000000000001,1.03506,0.25,0.258765,3.729020539872084,0.0009559575081964497
D02_RD14-0003-40_41_42_43-1;1;1;1-M2e-0.124IP-Q3.2_004.5sec.fsa,D13S317,12,12.0,231.24,38.0,11,227.26,20.0,0.5263157894736842,4,0.3,Allele Average,0.0,0.05638,0.05638,2.14244,0.25,0.53561,33.34060230391516,2.0845736086298407e-243
D02_RD14-0003-40_41_42_43-1;1;1;1-M2e-0.124IP-Q3.2_004.5sec.fsa,D13S317,11,11.0,227.26,20.0,10,223.74,4.0,0.2,4,0.3,Allele Average,0.0,0.05638,0.05638,1.1276,0.25,0.2819,10.189428875487762,2.849737071900214e-23
D02_RD14-0003-40_41_42_43-1;1;1;1-M2e-0.124IP-Q3.2_004.5sec.fsa,D16S539,10,10.0,271.28,47.0,9,267.21,20.0,0.425531914893617,4,0.3,Allele Regression,0.0118,-0.0595,0.058499999999999996,2.7495,0.25,0.687375,25.096199308965268,5.171486395674661e-138
